loc_rowid,pl_name,hostname,default_flag,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_rade,pl_masse,pl_eqt,sy_dist
17204,Kepler-1807 b,Kepler-1807,0,0,Transit,2021,Kepler,10.86060638,2.14,,1108,1299.32
17205,Kepler-1807 b,Kepler-1807,0,0,Transit,2021,Kepler,10.86062378,2.09,,1108,1299.32
17206,Kepler-1807 b,Kepler-1807,0,0,Transit,2021,Kepler,10.86084,3.08,,1127,1299.32
17207,Kepler-1808 b,Kepler-1808,0,0,Transit,2021,Kepler,23.34014628,,,,1022.01
17208,Kepler-1808 b,Kepler-1808,0,0,Transit,2021,Kepler,23.34031664,2.36,,602,1022.01
17209,Kepler-1808 b,Kepler-1808,0,0,Transit,2021,Kepler,23.34036251,2.21,,601,1022.01
17210,Kepler-1808 b,Kepler-1808,1,0,Transit,2021,Kepler,23.3404007,3.02511302,,,1022.01
17211,Kepler-1808 b,Kepler-1808,0,0,Transit,2021,Kepler,23.34036251,,,,1022.01
17212,Kepler-1808 b,Kepler-1808,0,0,Transit,2021,Kepler,23.34034,2.4,,618,1022.01
17213,Kepler-1808 b,Kepler-1808,0,0,Transit,2021,Kepler,23.34031664,2.36,,602,1022.01
17214,Kepler-1808 b,Kepler-1808,0,0,Transit,2021,Kepler,23.34031664,2.36,,602,1022.01
17215,Kepler-1809 b,Kepler-1809,0,0,Transit,2021,Kepler,3.757294695,,,,409.602
17216,Kepler-1809 b,Kepler-1809,0,0,Transit,2021,Kepler,3.757291599,1.17,,907,409.602
17217,Kepler-1809 b,Kepler-1809,0,0,Transit,2021,Kepler,3.757291599,1.17,,907,409.602
17218,Kepler-1809 b,Kepler-1809,0,0,Transit,2021,Kepler,3.757291599,1.182,,,409.602
17219,Kepler-1809 b,Kepler-1809,1,0,Transit,2021,Kepler,3.7572999,1.513,,,409.602
17220,Kepler-1809 b,Kepler-1809,0,0,Transit,2021,Kepler,3.757294695,1.23,,877,409.602
17221,Kepler-1809 b,Kepler-1809,0,0,Transit,2021,Kepler,3.757291599,1.17,,907,409.602
17222,Kepler-1809 b,Kepler-1809,0,0,Transit,2021,Kepler,3.757307,1.08,,879,409.602
17223,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,3.137852,1.42,,1016,609.283
17224,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,3.137848829,1.371,,,609.283
17225,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,,1.395,,,609.283
17226,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,3.137845914,,,,609.283
17227,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,3.137845914,1.5,,1041,609.283
17228,Kepler-181 b,Kepler-181,1,0,Transit,2014,Kepler,3.137873,1.27,,,609.283
17229,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,3.137848829,1.33,,1031,609.283
17230,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,3.137848829,1.33,,1031,609.283
17231,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,3.137848829,1.48,,,609.283
17232,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,3.137848829,1.33,,1031,609.283
17233,Kepler-181 b,Kepler-181,0,0,Transit,2014,Kepler,3.137865161,,,,609.283
17234,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.302143627,2.08,,927,609.283
17235,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.302143627,2.142,,,609.283
17236,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.302163,2.29,,918,609.283
17237,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,,2.285,,,609.283
17238,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.302147529,,,,609.283
17239,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.302143627,2.31,,,609.283
17240,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.302143627,2.08,,927,609.283
17241,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.302139338,2.46,,937,609.283
17242,Kepler-181 c,Kepler-181,1,0,Transit,2014,Kepler,4.302149,1.99,,,609.283
17243,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.302139338,,,,609.283
17244,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.302143627,2.08,,927,609.283
17245,Kepler-181 c,Kepler-181,0,0,Transit,2014,Kepler,4.30214379,,,,609.283
17246,Kepler-1810 b,Kepler-1810,0,0,Transit,2021,Kepler,101.1326568,3.79,,380,1009.87
17247,Kepler-1810 b,Kepler-1810,1,0,Transit,2021,Kepler,101.1330032,3.91815325,,,1009.87
17248,Kepler-1810 b,Kepler-1810,0,0,Transit,2021,Kepler,101.1326568,3.79,,380,1009.87
17249,Kepler-1810 b,Kepler-1810,0,0,Transit,2021,Kepler,101.1323475,,,,1009.87
17250,Kepler-1810 b,Kepler-1810,0,0,Transit,2021,Kepler,101.1331123,,,,1009.87
17251,Kepler-1810 b,Kepler-1810,0,0,Transit,2021,Kepler,101.1337,3.5,,374,1009.87
17252,Kepler-1810 b,Kepler-1810,0,0,Transit,2021,Kepler,101.1326568,3.79,,380,1009.87
17253,Kepler-1810 b,Kepler-1810,0,0,Transit,2021,Kepler,101.1323475,3.87,,380,1009.87
17254,Kepler-1811 b,Kepler-1811,0,0,Transit,2021,Kepler,76.42284931,,,,1390.56
17255,Kepler-1811 b,Kepler-1811,0,0,Transit,2021,Kepler,76.4217472,2.87,,442,1390.56
17256,Kepler-1811 b,Kepler-1811,0,0,Transit,2021,Kepler,76.4217472,2.87,,442,1390.56
17257,Kepler-1811 b,Kepler-1811,0,0,Transit,2021,Kepler,76.421501,2.81,,455,1390.56
17258,Kepler-1811 b,Kepler-1811,0,0,Transit,2021,Kepler,76.421501,,,,1390.56
17259,Kepler-1811 b,Kepler-1811,0,0,Transit,2021,Kepler,76.4217472,2.87,,442,1390.56
17260,Kepler-1811 b,Kepler-1811,1,0,Transit,2021,Kepler,76.42230225,3.84829873,,,1390.56
17261,Kepler-1811 b,Kepler-1811,0,0,Transit,2021,Kepler,76.4241,2.9,,439,1390.56
17262,Kepler-1812 b,Kepler-1812,0,0,Transit,2021,Kepler,7.16521372,2.49,,1034,1409.19
17263,Kepler-1812 b,Kepler-1812,1,0,Transit,2021,Kepler,7.165219784,2.3249424,,,1409.19
17264,Kepler-1812 b,Kepler-1812,0,0,Transit,2021,Kepler,7.16520428,2.31,,1034,1409.19
17265,Kepler-1812 b,Kepler-1812,0,0,Transit,2021,Kepler,7.165187,2.8,,981,1409.19
17266,Kepler-1812 b,Kepler-1812,0,0,Transit,2021,Kepler,7.16521372,2.49,,1034,1409.19
17267,Kepler-1812 b,Kepler-1812,0,0,Transit,2021,Kepler,7.16520428,,,,1409.19
17268,Kepler-1812 b,Kepler-1812,0,0,Transit,2021,Kepler,7.16521372,2.49,,1034,1409.19
17269,Kepler-1813 b,Kepler-1813,0,0,Transit,2021,Kepler,2.818150106,1.42,,1055,
17270,Kepler-1813 b,Kepler-1813,0,0,Transit,2021,Kepler,2.81814715,1.3,,1059,
17271,Kepler-1813 b,Kepler-1813,0,0,Transit,2021,Kepler,2.81814715,,,,
17272,Kepler-1813 b,Kepler-1813,1,0,Transit,2021,Kepler,2.818160057,1.413,,,
17273,Kepler-1813 b,Kepler-1813,0,0,Transit,2021,Kepler,2.818150106,1.42,,1055,
17274,Kepler-1813 b,Kepler-1813,0,0,Transit,2021,Kepler,2.818150106,1.42,,1055,
17275,Kepler-1813 b,Kepler-1813,0,0,Transit,2021,Kepler,2.818125,1.45,,1052,
17276,Kepler-1814 b,Kepler-1814,0,0,Transit,2021,Kepler,2.93535874,,,,726.346
17277,Kepler-1814 b,Kepler-1814,0,0,Transit,2021,Kepler,2.935359333,2.62,,1023,726.346
17278,Kepler-1814 b,Kepler-1814,0,0,Transit,2021,Kepler,2.935359333,2.62,,1023,726.346
17279,Kepler-1814 b,Kepler-1814,0,0,Transit,2021,Kepler,2.935359333,2.398,,,726.346
17280,Kepler-1814 b,Kepler-1814,1,0,Transit,2021,Kepler,2.935359955,2.36961357,,,726.346
17281,Kepler-1814 b,Kepler-1814,0,0,Transit,2021,Kepler,2.935346,2.9,,1003,726.346
17282,Kepler-1814 b,Kepler-1814,0,0,Transit,2021,Kepler,2.935362067,,,,726.346
17283,Kepler-1814 b,Kepler-1814,0,0,Transit,2021,Kepler,2.935359333,2.62,,1023,726.346
17284,Kepler-1814 b,Kepler-1814,0,0,Transit,2021,Kepler,2.935362067,3.15,,1022,726.346
17285,Kepler-1814 c,Kepler-1814,0,0,Transit,2023,Kepler,0.626281766,,,,726.346
17286,Kepler-1814 c,Kepler-1814,0,0,Transit,2023,Kepler,0.626281977,1.65499997,,,726.346
17287,Kepler-1814 c,Kepler-1814,0,0,Transit,2023,Kepler,0.626281378,1.71,,1708,726.346
17288,Kepler-1814 c,Kepler-1814,0,0,Transit,2023,Kepler,0.626281378,1.71,,1708,726.346
17289,Kepler-1814 c,Kepler-1814,1,0,Transit,2023,Kepler,0.626281766,1.76,,1711,726.346
17290,Kepler-1814 c,Kepler-1814,0,0,Transit,2023,Kepler,0.626281378,1.71,,1708,726.346
17291,Kepler-1814 c,Kepler-1814,0,0,Transit,2023,Kepler,0.626281378,1.56,,,726.346
17292,Kepler-1815 b,Kepler-1815,0,0,Transit,2021,Kepler,12.19138811,2.8,,763,1006.63
17293,Kepler-1815 b,Kepler-1815,1,0,Transit,2021,Kepler,12.19139957,2.7489262,,,1006.63
17294,Kepler-1815 b,Kepler-1815,0,0,Transit,2021,Kepler,12.19138811,2.8,,763,1006.63
17295,Kepler-1815 b,Kepler-1815,0,0,Transit,2021,Kepler,12.19140405,2.46,,763,1006.63
17296,Kepler-1815 b,Kepler-1815,0,0,Transit,2021,Kepler,12.19138811,2.8,,763,1006.63
17297,Kepler-1815 b,Kepler-1815,0,0,Transit,2021,Kepler,12.19140405,,,,1006.63
17298,Kepler-1815 b,Kepler-1815,0,0,Transit,2021,Kepler,12.191471,2.5,,751,1006.63
17299,Kepler-1815 b,Kepler-1815,0,0,Transit,2021,Kepler,12.19141996,,,,1006.63
17300,Kepler-1816 b,Kepler-1816,0,0,Transit,2021,Kepler,91.5009237,1.85,,315,437.823
17301,Kepler-1816 b,Kepler-1816,0,0,Transit,2021,Kepler,91.50080202,,,,437.823
17302,Kepler-1816 b,Kepler-1816,1,0,Transit,2021,Kepler,91.50099945,1.9679397,,,437.823
17303,Kepler-1816 b,Kepler-1816,0,0,Transit,2021,Kepler,91.5021,1.85,,312,437.823
17304,Kepler-1816 b,Kepler-1816,0,0,Transit,2021,Kepler,91.5009237,1.85,,315,437.823
17305,Kepler-1816 b,Kepler-1816,0,0,Transit,2021,Kepler,91.5009237,1.748,,,437.823
17306,Kepler-1816 b,Kepler-1816,0,0,Transit,2021,Kepler,91.500873,1.82,,310,437.823
17307,Kepler-1816 b,Kepler-1816,0,0,Transit,2021,Kepler,91.5009237,1.85,,315,437.823
17308,Kepler-1816 b,Kepler-1816,0,0,Transit,2021,Kepler,91.500873,,,,437.823
17309,Kepler-1817 b,Kepler-1817,0,0,Transit,2021,Kepler,44.2994477,2.28,,433,748.569
17310,Kepler-1817 b,Kepler-1817,0,0,Transit,2021,Kepler,44.2994477,2.28,,433,748.569
17311,Kepler-1817 b,Kepler-1817,1,0,Transit,2021,Kepler,44.29919815,2.27349126,,,748.569
17312,Kepler-1817 b,Kepler-1817,0,0,Transit,2021,Kepler,44.2993483,,,,748.569
17313,Kepler-1817 b,Kepler-1817,0,0,Transit,2021,Kepler,44.2993483,2.68,,463,748.569
17314,Kepler-1817 b,Kepler-1817,0,0,Transit,2021,Kepler,44.2994477,2.28,,433,748.569
17315,Kepler-1817 b,Kepler-1817,0,0,Transit,2021,Kepler,44.29893228,,,,748.569
17316,Kepler-1817 b,Kepler-1817,0,0,Transit,2021,Kepler,44.29229,2.3,,448,748.569
17317,Kepler-1818 b,Kepler-1818,0,0,Transit,2021,Kepler,4.64493642,1.48,,1209,1034.59
17318,Kepler-1818 b,Kepler-1818,0,0,Transit,2021,Kepler,4.64493642,1.48,,1209,1034.59
17319,Kepler-1818 b,Kepler-1818,0,0,Transit,2021,Kepler,4.64495172,,,,1034.59
17320,Kepler-1818 b,Kepler-1818,0,0,Transit,2021,Kepler,4.64488,1.54,,1200,1034.59
17321,Kepler-1818 b,Kepler-1818,1,0,Transit,2021,Kepler,4.644909859,1.71360684,,,1034.59
17322,Kepler-1818 b,Kepler-1818,0,0,Transit,2021,Kepler,4.64495172,1.38,,1209,1034.59
17323,Kepler-1818 b,Kepler-1818,0,0,Transit,2021,Kepler,4.64493642,1.48,,1209,1034.59
17324,Kepler-1819 b,Kepler-1819,0,0,Transit,2021,Kepler,16.48689469,,,,1363.19
17325,Kepler-1819 b,Kepler-1819,0,0,Transit,2021,Kepler,16.48688002,78.51,,754,1363.19
17326,Kepler-1819 b,Kepler-1819,0,0,Transit,2021,Kepler,16.48683,10.4,,712,1363.19
17327,Kepler-1819 b,Kepler-1819,0,0,Transit,2021,Kepler,16.48686712,,,,1363.19
17328,Kepler-1819 b,Kepler-1819,1,0,Transit,2021,Kepler,16.48690033,3.90351256,,,1363.19
17329,Kepler-1819 b,Kepler-1819,0,0,Transit,2021,Kepler,16.48688002,78.51,,754,1363.19
17330,Kepler-1819 b,Kepler-1819,0,0,Transit,2021,Kepler,16.48686712,27.45,,760,1363.19
17331,Kepler-1819 b,Kepler-1819,0,0,Transit,2021,Kepler,16.48688002,78.51,,754,1363.19
17332,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.82578495,,,,1549.09
17333,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.82578435,3.178,,,1549.09
17334,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.82578495,2.66,,935,1549.09
17335,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.82578435,2.73,,950,1549.09
17336,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.826140997,,,,1549.09
17337,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.82578435,2.94,,,1549.09
17338,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.82598,2.2,,900,1549.09
17339,Kepler-182 b,Kepler-182,1,0,Transit,2014,Kepler,9.825792,2.58,,,1549.09
17340,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.82573396,,,,1549.09
17341,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,,3.358,,,1549.09
17342,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.82578435,2.73,,950,1549.09
17343,Kepler-182 b,Kepler-182,0,0,Transit,2014,Kepler,9.82578435,2.73,,950,1549.09
17344,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68422311,3.9,,,1549.09
17345,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68420772,3.28,,729,1549.09
17346,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68420772,,,,1549.09
17347,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68422311,3.69,,742,1549.09
17348,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68422311,3.69,,742,1549.09
17349,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68397904,,,,1549.09
17350,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,,4.148,,,1549.09
17351,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68426877,,,,1549.09
17352,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68422311,3.69,,742,1549.09
17353,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68438,3,,704,1549.09
17354,Kepler-182 c,Kepler-182,1,0,Transit,2014,Kepler,20.684342,3.43,,,1549.09
17355,Kepler-182 c,Kepler-182,0,0,Transit,2014,Kepler,20.68422311,4.297,,,1549.09
17356,Kepler-1820 b,Kepler-1820,0,0,Transit,2021,Kepler,31.032699,2.7,,561,1425.39
17357,Kepler-1820 b,Kepler-1820,0,0,Transit,2021,Kepler,31.03255293,,,,1425.39
17358,Kepler-1820 b,Kepler-1820,1,0,Transit,2021,Kepler,31.03249931,3.11883067,,,1425.39
17359,Kepler-1820 b,Kepler-1820,0,0,Transit,2021,Kepler,31.0325991,2.64,,561,1425.39
17360,Kepler-1820 b,Kepler-1820,0,0,Transit,2021,Kepler,31.0325991,,,,1425.39
17361,Kepler-1820 b,Kepler-1820,0,0,Transit,2021,Kepler,31.03364,2.4,,537,1425.39
17362,Kepler-1820 b,Kepler-1820,0,0,Transit,2021,Kepler,31.032699,2.7,,561,1425.39
17363,Kepler-1820 b,Kepler-1820,0,0,Transit,2021,Kepler,31.032699,2.7,,561,1425.39
17364,Kepler-1821 b,Kepler-1821,0,0,Transit,2021,Kepler,16.45819349,1.98,,678,799.699
17365,Kepler-1821 b,Kepler-1821,0,0,Transit,2021,Kepler,16.45818035,,,,799.699
17366,Kepler-1821 b,Kepler-1821,0,0,Transit,2021,Kepler,16.4581861,,,,799.699
17367,Kepler-1821 b,Kepler-1821,0,0,Transit,2021,Kepler,16.45819349,1.98,,678,799.699
17368,Kepler-1821 b,Kepler-1821,0,0,Transit,2021,Kepler,16.45819349,1.98,,678,799.699
17369,Kepler-1821 b,Kepler-1821,0,0,Transit,2021,Kepler,16.4581861,1.82,,644,799.699
17370,Kepler-1821 b,Kepler-1821,0,0,Transit,2021,Kepler,16.4588,2,,674,799.699
17371,Kepler-1821 b,Kepler-1821,1,0,Transit,2021,Kepler,16.45809937,2.59248115,,,799.699
17372,Kepler-1822 b,Kepler-1822,0,0,Transit,2021,Kepler,22.1334224,1.76,,507,897.597
17373,Kepler-1822 b,Kepler-1822,0,0,Transit,2021,Kepler,22.1339,2.02,,513,897.597
17374,Kepler-1822 b,Kepler-1822,0,0,Transit,2021,Kepler,22.1334224,,,,897.597
17375,Kepler-1822 b,Kepler-1822,0,0,Transit,2021,Kepler,22.13345106,2.08,,507,897.597
17376,Kepler-1822 b,Kepler-1822,0,0,Transit,2021,Kepler,22.13368238,,,,897.597
17377,Kepler-1822 b,Kepler-1822,1,0,Transit,2021,Kepler,22.13339996,2.64755943,,,897.597
17378,Kepler-1822 b,Kepler-1822,0,0,Transit,2021,Kepler,22.13345106,2.08,,507,897.597
17379,Kepler-1822 b,Kepler-1822,0,0,Transit,2021,Kepler,22.13345106,2.08,,507,897.597
17380,Kepler-1823 b,Kepler-1823,0,0,Transit,2021,Kepler,21.10325899,1.72,,804,724.971
17381,Kepler-1823 b,Kepler-1823,0,0,Transit,2021,Kepler,21.10325899,1.72,,804,724.971
17382,Kepler-1823 b,Kepler-1823,0,0,Transit,2021,Kepler,21.10325899,1.72,,804,724.971
17383,Kepler-1823 b,Kepler-1823,0,0,Transit,2021,Kepler,21.10354,1.72,,800,724.971
17384,Kepler-1823 b,Kepler-1823,0,0,Transit,2021,Kepler,21.1033014,1.56,,718,724.971
17385,Kepler-1823 b,Kepler-1823,0,0,Transit,2021,Kepler,21.1032488,,,,724.971
17386,Kepler-1823 b,Kepler-1823,1,0,Transit,2021,Kepler,21.10339928,2.0861268,,,724.971
17387,Kepler-1823 b,Kepler-1823,0,0,Transit,2021,Kepler,21.1033014,,,,724.971
17388,Kepler-1823 b,Kepler-1823,0,0,Transit,2021,Kepler,21.10325899,1.707,,,724.971
17389,Kepler-1824 b,Kepler-1824,0,0,Transit,2021,Kepler,95.61169259,,,,1040.1
17390,Kepler-1824 b,Kepler-1824,0,0,Transit,2021,Kepler,95.609845,2.47,,449,1040.1
17391,Kepler-1824 b,Kepler-1824,1,0,Transit,2021,Kepler,95.61100006,2.38127597,,,1040.1
17392,Kepler-1824 b,Kepler-1824,0,0,Transit,2021,Kepler,95.609845,2.47,,449,1040.1
17393,Kepler-1824 b,Kepler-1824,0,0,Transit,2021,Kepler,95.609845,2.47,,449,1040.1
17394,Kepler-1824 b,Kepler-1824,0,0,Transit,2021,Kepler,95.6114617,,,,1040.1
17395,Kepler-1824 b,Kepler-1824,0,0,Transit,2021,Kepler,95.6114617,2.37,,421,1040.1
17396,Kepler-1824 b,Kepler-1824,0,0,Transit,2021,Kepler,95.6091,2.21,,436,1040.1
17397,Kepler-1825 b,Kepler-1825,1,0,Transit,2021,Kepler,1.025869966,1.42200732,,,430.254
17398,Kepler-1825 b,Kepler-1825,0,0,Transit,2021,Kepler,1.0258586,1.34,,1406,430.254
17399,Kepler-1825 b,Kepler-1825,0,0,Transit,2021,Kepler,1.025857984,1.57,,1520,430.254
17400,Kepler-1825 b,Kepler-1825,0,0,Transit,2021,Kepler,1.025857703,1.35,,1468,430.254
17401,Kepler-1825 b,Kepler-1825,0,0,Transit,2021,Kepler,1.025857984,,,,430.254
17402,Kepler-1825 b,Kepler-1825,0,0,Transit,2021,Kepler,1.025857703,1.35,,1468,430.254
17403,Kepler-1825 b,Kepler-1825,0,0,Transit,2021,Kepler,1.025857703,1.35,,1468,430.254
17404,Kepler-1826 b,Kepler-1826,1,0,Transit,2021,Kepler,1.615360022,1.47519116,,,336.952
17405,Kepler-1826 b,Kepler-1826,0,0,Transit,2021,Kepler,1.615357809,1.37,,806,336.952
17406,Kepler-1826 b,Kepler-1826,0,0,Transit,2021,Kepler,1.615357809,,,,336.952
17407,Kepler-1826 b,Kepler-1826,0,0,Transit,2021,Kepler,1.615349,1.34,,881,336.952
17408,Kepler-1826 b,Kepler-1826,0,0,Transit,2021,Kepler,1.615359728,1.18,,810,336.952
17409,Kepler-1826 b,Kepler-1826,0,0,Transit,2021,Kepler,1.615359728,1.18,,810,336.952
17410,Kepler-1826 b,Kepler-1826,0,0,Transit,2021,Kepler,1.615359728,1.18,,810,336.952
17411,Kepler-1827 b,Kepler-1827,0,0,Transit,2021,Kepler,3.700563,1.37,,1403,686.461
17412,Kepler-1827 b,Kepler-1827,0,0,Transit,2021,Kepler,3.70062174,1.7,,,686.461
17413,Kepler-1827 b,Kepler-1827,0,0,Transit,2021,Kepler,3.70062174,1.48,,1461,686.461
17414,Kepler-1827 b,Kepler-1827,0,0,Transit,2021,Kepler,3.70063251,,,,686.461
17415,Kepler-1827 b,Kepler-1827,0,0,Transit,2021,Kepler,3.70062174,1.48,,1461,686.461
17416,Kepler-1827 b,Kepler-1827,0,0,Transit,2021,Kepler,3.70062174,1.48,,1461,686.461
17417,Kepler-1827 b,Kepler-1827,1,0,Transit,2021,Kepler,3.700619936,1.85644292,,,686.461
17418,Kepler-1827 b,Kepler-1827,0,0,Transit,2021,Kepler,3.70063251,1.24,,1329,686.461
17419,Kepler-1828 b,Kepler-1828,1,0,Transit,2021,Kepler,10.2737999,2.11598626,,,871.81
17420,Kepler-1828 b,Kepler-1828,0,0,Transit,2021,Kepler,10.27402,1.9,,767,871.81
17421,Kepler-1828 b,Kepler-1828,0,0,Transit,2021,Kepler,10.27380957,,,,871.81
17422,Kepler-1828 b,Kepler-1828,0,0,Transit,2021,Kepler,10.27377201,1.74,,774,871.81
17423,Kepler-1828 b,Kepler-1828,0,0,Transit,2021,Kepler,10.27380957,1.68,,799,871.81
17424,Kepler-1828 b,Kepler-1828,0,0,Transit,2021,Kepler,10.27377201,1.74,,774,871.81
17425,Kepler-1828 b,Kepler-1828,0,0,Transit,2021,Kepler,10.27377201,1.74,,774,871.81
17426,Kepler-1829 b,Kepler-1829,0,0,Transit,2021,Kepler,5.186737262,2.4,,860,679.921
17427,Kepler-1829 b,Kepler-1829,1,0,Transit,2021,Kepler,5.186719894,2.47887001,,,679.921
17428,Kepler-1829 b,Kepler-1829,0,0,Transit,2021,Kepler,5.18674073,2.22,,862,679.921
17429,Kepler-1829 b,Kepler-1829,0,0,Transit,2021,Kepler,5.186781,2,,843,679.921
17430,Kepler-1829 b,Kepler-1829,0,0,Transit,2021,Kepler,5.18674073,2.22,,862,679.921
17431,Kepler-1829 b,Kepler-1829,0,0,Transit,2021,Kepler,5.18674073,2.22,,862,679.921
17432,Kepler-1829 b,Kepler-1829,0,0,Transit,2021,Kepler,5.186737262,,,,679.921
17433,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.6879831,2.19,,1004,1050.64
17434,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.688,,,,1050.64
17435,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.68799383,,,,1050.64
17436,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.68798675,2.76,,1088,1050.64
17437,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.68798675,,,,1050.64
17438,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.6879831,2.416,,,1050.64
17439,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.6879831,2.19,,1004,1050.64
17440,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.688083573,,,,1050.64
17441,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.688018,2,,971,1050.64
17442,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.6879831,2.19,,1004,1050.64
17443,Kepler-183 b,Kepler-183,1,0,Transit,2014,Kepler,5.687945,2.06,,,1050.64
17444,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,,2.447,,,1050.64
17445,Kepler-183 b,Kepler-183,0,0,Transit,2014,Kepler,5.6879831,2.28,,,1050.64
17446,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.637026,2.25,,764,1050.64
17447,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.6370303,,,,1050.64
17448,Kepler-183 c,Kepler-183,1,0,Transit,2014,Kepler,11.637071,2.27,,,1050.64
17449,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.63708083,,,,1050.64
17450,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.63701734,2.63,,,1050.64
17451,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.63701734,2.39,,791,1050.64
17452,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.637,2.23,35.7,,1050.64
17453,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.63701734,2.39,,791,1050.64
17454,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,,2.572,,,1050.64
17455,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.63701734,2.39,,791,1050.64
17456,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.63704713,,,,1050.64
17457,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.63701734,2.54,,,1050.64
17458,Kepler-183 c,Kepler-183,0,0,Transit,2014,Kepler,11.6370303,2.9,,857,1050.64
17459,Kepler-1830 b,Kepler-1830,0,0,Transit,2021,Kepler,56.4931698,4.43,,681,1056.88
17460,Kepler-1830 b,Kepler-1830,0,0,Transit,2021,Kepler,56.4932269,2.13,,530,1056.88
17461,Kepler-1830 b,Kepler-1830,0,0,Transit,2021,Kepler,56.4943,2.19,,542,1056.88
17462,Kepler-1830 b,Kepler-1830,0,0,Transit,2021,Kepler,56.4931698,,,,1056.88
17463,Kepler-1830 b,Kepler-1830,0,0,Transit,2021,Kepler,56.4932269,2.13,,530,1056.88
17464,Kepler-1830 b,Kepler-1830,0,0,Transit,2021,Kepler,56.4932269,3.292,,,1056.88
17465,Kepler-1830 b,Kepler-1830,1,0,Transit,2021,Kepler,56.49330139,3.32992941,,,1056.88
17466,Kepler-1830 b,Kepler-1830,0,0,Transit,2021,Kepler,56.49352363,,,,1056.88
